Time (s) Run #1,,analog
2080,1172,250
2081,1172,250
2082,1172,248
2083,1172,251
2084,1172,251
2085,1172,251
2086,1172,251
2087,1172,251
2088,1174,251
2089,1174,241
2090,1174,239
2091,1174,250
2092,1174,250
2093,1174,250
2094,1174,251
2095,1174,252
2096,1174,251
2097,1174,251
2098,1174,251
2099,1174,250
2100,1174,251
2101,1176,249
2102,1176,249
2103,1174,243
2104,1174,237
2105,1174,248
2106,1174,248
2107,1174,248
2108,1174,236
2109,1174,247
2110,1176,248
2111,1176,238
2112,1176,248
2113,1176,249
2114,1176,249
2115,1176,248
2116,1176,248
2117,1176,248
2118,1176,248
2119,1176,247
2120,1176,250
2121,1176,250
2122,1176,250
2123,1176,250
2124,1176,250
2125,1176,251
2126,1176,250
2127,1178,250
2128,1178,251
2129,1178,250
2130,1178,250
2131,1178,250
2132,1178,250
2133,1178,250
2134,1178,250
2135,1178,249
2136,1178,243
2137,1178,248
2138,1178,235
2139,1178,237
2140,1178,238
2141,1178,234
2142,1178,241
2143,1176,235
2144,1176,234
2145,1176,245
2146,1176,238
2147,1176,235
2148,1176,247
2149,1176,248
2150,1174,248
2151,1174,249
2152,1174,249
2153,1172,249
2154,1172,248
2155,1172,241
2156,1172,242
2157,1172,238
2158,1172,247
2159,1172,235
2160,1172,241
2161,1172,248
2162,1172,249
2163,1172,242
2164,1172,248
2165,1170,248
2166,1170,241
2167,1170,248
2168,1170,239
2169,1170,238
2170,1168,238
2171,1168,234
2172,1168,247
2173,1168,248
2174,1168,248
2175,1168,249
2176,1168,249
2177,1168,249
2178,1168,249
2179,1168,248
2180,1168,249
2181,1168,243
2182,1168,242
2183,1170,250
2184,1170,250
2185,1170,250
2186,1170,251
2187,1170,250
2188,1170,250
2189,1170,250
2190,1168,251
2191,1168,250
2192,1168,244
2193,1170,244
2194,1170,242
2195,1170,250
2196,1170,251
2197,1170,250
2198,1170,250
2199,1170,249
2200,1170,242
2201,1172,240
2202,1172,236
2203,1172,240
2204,1174,235
2205,1174,238
2206,1176,248
2207,1176,236
2208,1176,250
2209,1178,251
2210,1178,251
2211,1178,252
2212,1178,238
2213,1180,252
2214,1180,253
2215,1180,252
2216,1182,252
2217,1182,253
2218,1182,252
2219,1184,251
2220,1184,243
2221,1184,241
2222,1184,251
2223,1186,249
2224,1186,250
2225,1188,244
2226,1188,251
2227,1190,252
2228,1190,252
2229,1192,251
2230,1192,251
2231,1192,251
2232,1194,243
2233,1194,252
2234,1196,252
2235,1198,252
2236,1198,253
2237,1200,242
2238,1200,240
2239,1200,237
2240,1202,242
2241,1202,238
2242,1202,237
2243,1202,239
2244,1202,248
2245,1204,248
2246,1204,249
2247,1204,240
2248,1204,239
2249,1206,250
2250,1206,250
2251,1206,240
2252,1206,250
2253,1208,251
2254,1208,240
2255,1208,237
2256,1208,236
2257,1208,238
2258,1210,235
2259,1210,237
2260,1212,235
2261,1212,237
2262,1214,231
2263,1214,231
2264,1214,235
2265,1216,230
2266,1216,235
2267,1216,234
2268,1216,229
2269,1218,247
2270,1218,248
2271,1218,248
2272,1218,248
2273,1218,249
2274,1218,249
2275,1220,250
2276,1220,250
2277,1220,250
2278,1220,251
2279,1222,250
2280,1222,250
2281,1222,251
2282,1224,251
2283,1224,251
2284,1224,251
2285,1222,250
2286,1222,250
2287,1222,250
2288,1222,250
2289,1222,251
2290,1222,250
2291,1222,250
2292,1222,250
2293,1224,249
2294,1224,239
2295,1224,249
2296,1226,237
2297,1226,235
2298,1226,248
2299,1226,248
2300,1226,248
2301,1226,248
2302,1226,242
2303,1226,235
2304,1226,249
2305,1224,249
2306,1224,237
2307,1224,250
2308,1224,250
2309,1224,251
2310,1224,251
2311,1224,251
2312,1224,251
2313,1224,253
2314,1224,252
2315,1226,252
2316,1226,252
2317,1226,252
2318,1226,252
2319,1226,252
2320,1226,251
2321,1226,251
2322,1226,250
2323,1228,250
2324,1228,251
2325,1228,251
2326,1228,251
2327,1228,251
2328,1228,251
2329,1230,251
2330,1230,251
2331,1230,251
2332,1230,251
2333,1230,251
2334,1230,251
2335,1230,251
2336,1230,250
2337,1232,251
2338,1232,250
2339,1232,250
2340,1232,251
2341,1232,251
2342,1232,251
2343,1232,251
2344,1232,249
2345,1232,249
2346,1232,249
2347,1232,249
2348,1232,249
2349,1232,248
2350,1232,251
2351,1232,251
2352,1232,251
2353,1232,251
2354,1232,250
2355,1232,250
2356,1232,250
2357,1234,250
2358,1234,249
2359,1234,235
2360,1234,238
2361,1234,236
2362,1234,247
2363,1234,245
2364,1234,231
2365,1234,232
2366,1234,238
2367,1234,234
2368,1234,235
2369,1234,246
2370,1234,237
2371,1234,236
2372,1234,236
2373,1234,240
2374,1234,232
2375,1234,234
2376,1234,236
2377,1234,231
2378,1234,232
2379,1234,229
2380,1234,231
2381,1234,230
2382,1234,227
2383,1236,228
2384,1236,223
2385,1236,233
2386,1236,230
2387,1236,231
2388,1236,233
2389,1238,233
2390,1238,234
2391,1238,235
2392,1238,236
2393,1238,235
2394,1238,234
2395,1238,235
2396,1240,234
2397,1240,232
2398,1242,228
2399,1242,224
2400,1242,232
2401,1244,219
2402,1244,226
2403,1244,231
2404,1244,210
2405,1246,227
2406,1246,227
2407,1246,208
2408,1246,246
2409,1246,248
2410,1246,248
2411,1246,249
2412,1246,243
2413,1246,233
2414,1248,233
2415,1248,232
2416,1248,232
2417,1248,232
2418,1248,234
2419,1248,235
2420,1248,249
2421,1248,249
2422,1248,249
2423,1248,249
2424,1250,249
2425,1250,249
2426,1250,248
2427,1250,248
2428,1250,250
2429,1250,250
2430,1250,250
2431,1250,249
2432,1250,250
2433,1252,250
2434,1252,250
2435,1252,250
2436,1254,250
2437,1254,250
2438,1254,250
2439,1254,250
2440,1254,249
2441,1254,250
2442,1254,250
2443,1254,250
2444,1256,250
2445,1256,249
2446,1256,249
2447,1256,250
2448,1256,249
2449,1256,250
2450,1256,250
2451,1256,250
2452,1256,249
2453,1256,249
2454,1256,249
2455,1256,249
2456,1256,250
2457,1256,248
2458,1256,250
2459,1256,250
2460,1258,250
2461,1258,250
2462,1258,250
2463,1256,249
2464,1256,250
2465,1256,250
2466,1256,250
2467,1256,250
2468,1254,249
2469,1254,250
2470,1254,249
2471,1254,249
2472,1254,249
2473,1254,249
2474,1254,249
2475,1254,248
2476,1254,249
2477,1254,249
2478,1254,249
2479,1254,248
2480,1254,249
2481,1254,248
2482,1256,249
2483,1256,248
2484,1256,248
2485,1256,248
2486,1256,247
2487,1256,247
2488,1256,247
2489,1258,247
2490,1258,246
2491,1258,247
2492,1258,247
2493,1258,247
2494,1258,247
2495,1258,247
2496,1258,247
2497,1260,247
2498,1260,247
2499,1262,247
2500,1262,247
2501,1262,247
2502,1262,246
2503,1264,244
2504,1264,244
2505,1264,244
2506,1264,245
2507,1264,245
2508,1264,245
2509,1264,244
2510,1264,244
2511,1264,244
2512,1264,245
2513,1264,244
2514,1264,244
2515,1264,243
2516,1264,239
2517,1264,230
2518,1264,226
2519,1264,243
2520,1264,244
2521,1264,244
2522,1264,245
2523,1264,245
2524,1266,244
2525,1266,244
2526,1266,244
2527,1266,244
2528,1266,244
2529,1266,244
2530,1266,243
2531,1266,243
2532,1266,244
2533,1266,245
2534,1266,245
2535,1268,244
2536,1268,244
2537,1268,243
2538,1268,243
2539,1268,238
2540,1268,243
2541,1268,236
2542,1268,231
2543,1266,230
2544,1266,226
2545,1266,235
2546,1266,234
2547,1266,230
2548,1266,231
2549,1266,231
2550,1266,227
2551,1266,227
2552,1266,225
2553,1266,228
2554,1266,230
2555,1266,226
2556,1266,227
2557,1266,225
2558,1266,230
2559,1266,223
2560,1268,219
2561,1268,224
2562,1268,219
2563,1268,227
2564,1268,226
2565,1268,227
2566,1270,225
2567,1270,210
2568,1270,224
2569,1270,209
2570,1270,217
2571,1270,223
2572,1270,227
2573,1268,224
2574,1268,226
2575,1268,226
2576,1268,216
2577,1268,227
2578,1268,218
2579,1268,221
2580,1268,214
2581,1268,226
2582,1270,222
2583,1270,218
2584,1270,226
2585,1270,226
2586,1272,224
2587,1272,227
2588,1272,224
2589,1272,221
2590,1272,225
2591,1272,208
2592,1270,221
2593,1270,208
2594,1270,227
2595,1270,213
2596,1270,218
2597,1272,219
2598,1272,225
2599,1272,227
2600,1272,226
2601,1274,225
2602,1274,226
2603,1274,223
2604,1274,227
2605,1274,227
2606,1276,229
2607,1276,226
2608,1276,224
2609,1276,230
2610,1276,227
2611,1278,228
2612,1278,232
2613,1278,232
2614,1278,228
2615,1278,225
2616,1278,228
2617,1278,219
2618,1280,224
2619,1280,220
2620,1280,225
2621,1280,225
2622,1280,236
2623,1282,237
2624,1282,238
2625,1282,237
2626,1282,239
2627,1282,238
2628,1282,239
2629,1284,237
2630,1284,238
2631,1284,234
2632,1284,242
2633,1284,239
2634,1286,238
2635,1286,239
2636,1286,239
2637,1286,239
2638,1286,239
2639,1286,239
2640,1288,238
2641,1288,238
2642,1288,236
2643,1288,238
2644,1288,228
2645,1290,236
2646,1290,235
2647,1290,233
2648,1290,232
2649,1290,236
2650,1290,235
2651,1290,229
2652,1290,233
2653,1290,230
2654,1290,230
2655,1290,222
2656,1290,230
2657,1290,232
2658,1290,233
2659,1288,232
2660,1288,232
2661,1288,234
2662,1286,234
2663,1286,234
2664,1286,233
2665,1286,233
2666,1286,234
2667,1286,235
2668,1286,234
2669,1286,234
2670,1286,230
2671,1284,234
2672,1284,234
2673,1284,234
2674,1284,234
2675,1284,236
2676,1284,230
2677,1284,224
2678,1284,234
2679,1286,231
2680,1286,228
2681,1286,232
2682,1288,230
2683,1288,230
2684,1288,228
2685,1286,222
2686,1286,231
2687,1286,232
2688,1286,223
2689,1286,231
2690,1284,234
2691,1284,232
2692,1284,223
2693,1284,218
2694,1284,226
2695,1284,225
2696,1284,221
2697,1284,228
2698,1284,219
2699,1286,215
2700,1286,228
2701,1286,223
2702,1286,220
2703,1286,230
2704,1286,225
2705,1286,229
2706,1286,231
2707,1286,226
2708,1286,225
2709,1286,229
2710,1286,225
2711,1286,227
2712,1286,220
2713,1286,229
2714,1288,225
2715,1288,230
2716,1288,231
2717,1288,212
2718,1290,215
2719,1290,222
2720,1290,230
2721,1290,230
2722,1290,223
2723,1292,231
2724,1292,224
2725,1292,231
2726,1292,228
2727,1292,232
2728,1292,231
2729,1294,230
2730,1294,232
2731,1294,220
2732,1294,209
2733,1294,207
2734,1294,233
2735,1294,234
2736,1294,223
2737,1296,229
2738,1296,233
2739,1296,218
2740,1296,242
2741,1296,236
2742,1296,231
2743,1296,230
2744,1296,223
2745,1294,218
2746,1294,239
2747,1294,238
2748,1294,218
2749,1294,220
2750,1294,234
2751,1294,217
2752,1294,228
2753,1294,221
2754,1294,230
2755,1296,232
2756,1296,238
2757,1296,233
2758,1296,234
2759,1298,236
2760,1298,212
2761,1298,215
2762,1298,235
2763,1298,236
2764,1298,229
2765,1298,234
2766,1298,232
2767,1298,233
2768,1298,236
2769,1298,227
2770,1298,236
2771,1298,237
2772,1298,236
2773,1298,237
2774,1298,235
2775,1298,235
2776,1298,225
2777,1298,238
2778,1298,213
2779,1298,235
2780,1298,227
2781,1300,229
2782,1300,221
2783,1300,220
2784,1300,219
2785,1300,217
2786,1300,223
2787,1300,228
2788,1300,233
2789,1300,228
2790,1300,231
2791,1300,220
2792,1298,234
2793,1298,241
2794,1298,232
2795,1298,230
2796,1298,231
2797,1298,228
2798,1300,216
2799,1300,224
2800,1300,227
2801,1300,215
2802,1300,212
2803,1300,237
2804,1300,228
2805,1300,229
2806,1300,234
2807,1302,222
2808,1302,220
2809,1302,221
2810,1304,220
2811,1304,234
2812,1304,233
2813,1304,224
2814,1304,231
2815,1304,233
2816,1304,226
2817,1304,221
2818,1306,230
2819,1306,218
2820,1306,218
2821,1306,229
2822,1306,238
2823,1306,230
2824,1306,222
2825,1306,234
2826,1306,233
2827,1306,234
2828,1306,231
2829,1306,235
2830,1306,235
2831,1306,231
2832,1306,238
2833,1308,234
2834,1308,219
2835,1308,232
2836,1308,236
2837,1308,231
2838,1308,238
2839,1308,237
2840,1308,232
2841,1308,234
2842,1308,234
2843,1308,231
2844,1308,240
2845,1308,241
2846,1308,240
2847,1308,238
2848,1308,233
2849,1308,225
2850,1308,239
2851,1308,239
2852,1308,237
2853,1310,238
2854,1310,233
2855,1308,226
2856,1308,233
2857,1308,227
2858,1308,238
2859,1308,239
2860,1308,237
2861,1308,233
2862,1308,236
2863,1308,235
2864,1308,235
2865,1306,238
2866,1306,236
2867,1306,235
2868,1306,225
2869,1306,236
2870,1306,237
2871,1306,228
2872,1304,227
2873,1304,224
2874,1304,224
2875,1302,227
2876,1302,226
2877,1302,228
2878,1302,226
2879,1302,236
2880,1302,229
2881,1302,236
2882,1302,227
2883,1302,238
2884,1302,237
2885,1302,226
2886,1302,238
2887,1302,226
2888,1302,227
2889,1302,227
2890,1302,230
2891,1302,238
2892,1302,233
2893,1302,231
2894,1302,231
2895,1302,228
2896,1304,225
2897,1304,228
2898,1304,232
2899,1304,227
2900,1304,225
2901,1304,225
2902,1304,224
2903,1304,220
2904,1304,222
2905,1304,219
2906,1304,235
2907,1304,238
2908,1304,239
2909,1304,232
2910,1304,223
2911,1304,237
2912,1304,239
2913,1304,238
2914,1304,238
2915,1306,240
2916,1306,241
2917,1306,232
2918,1308,233
2919,1308,235
2920,1308,232
2921,1308,237
2922,1308,238
2923,1308,240
2924,1308,232
2925,1310,240
2926,1310,241
2927,1310,240
2928,1310,242
2929,1310,241
2930,1310,242
2931,1312,240
2932,1312,241
2933,1312,235
2934,1312,232
2935,1312,234
2936,1312,232
2937,1312,232
2938,1312,231
2939,1312,231
2940,1312,232
2941,1312,232
2942,1312,231
2943,1312,231
2944,1312,231
2945,1312,232
2946,1312,233
2947,1312,239
2948,1312,242
2949,1312,242
2950,1312,242
2951,1312,243
2952,1312,244
2953,1312,244
2954,1312,244
2955,1314,243
2956,1314,243
2957,1314,232
2958,1314,226
2959,1316,242
2960,1316,242
2961,1316,242
2962,1316,243
2963,1316,227
2964,1316,227
2965,1318,226
2966,1318,230
2967,1318,224
2968,1318,225
2969,1318,224
2970,1318,224
2971,1318,222
2972,1318,224
2973,1318,228
2974,1318,226
2975,1318,223
2976,1318,224
2977,1318,225
2978,1318,226
2979,1320,229
2980,1320,229
2981,1320,228
2982,1320,226
2983,1320,221
2984,1322,226
2985,1322,225
2986,1322,226
2987,1322,227
2988,1322,223
2989,1322,228
2990,1322,229
2991,1322,230
2992,1322,227
2993,1322,224
2994,1322,223
2995,1322,237
2996,1324,233
2997,1324,233
2998,1322,233
2999,1322,232
3000,1322,226
3001,1322,224
3002,1320,221
3003,1320,224
3004,1320,225
3005,1320,228
3006,1322,238
3007,1322,238
3008,1322,227
3009,1322,239
3010,1322,238
3011,1322,239
3012,1322,240
3013,1322,242
3014,1322,240
3015,1322,240
3016,1322,228
3017,1322,235
3018,1322,240
3019,1322,242
3020,1322,242
3021,1322,241
3022,1322,231
3023,1324,240
3024,1324,239
3025,1324,238
3026,1324,240
3027,1324,241
3028,1324,238
3029,1324,238
3030,1324,238
3031,1322,236
3032,1322,230
3033,1322,228
3034,1322,229
3035,1322,223
3036,1322,231
3037,1322,231
3038,1322,227
3039,1322,228
3040,1322,228
3041,1322,225
3042,1322,225
3043,1322,222
3044,1322,226
3045,1322,226
3046,1322,227
3047,1322,227
3048,1322,226
3049,1322,225
3050,1324,227
3051,1324,227
3052,1324,225
3053,1324,226
3054,1324,236
3055,1324,235
3056,1324,232
3057,1324,225
3058,1324,227
3059,1324,226
3060,1324,226
3061,1324,238
3062,1324,239
3063,1324,237
3064,1324,240
3065,1326,231
3066,1326,229
3067,1324,231
3068,1324,232
3069,1324,230
3070,1324,229
3071,1324,231
3072,1324,229
3073,1324,222
3074,1324,229
3075,1324,227
3076,1324,226
3077,1324,228
3078,1324,232
3079,1324,227
3080,1324,224
3081,1324,227
3082,1324,227
3083,1324,231
3084,1324,232
3085,1324,229
3086,1324,232
3087,1324,232
3088,1324,233
3089,1324,232
3090,1324,231
3091,1324,229
3092,1324,230
3093,1324,227
3094,1324,224
3095,1324,225
3096,1324,223
3097,1324,228
3098,1324,221
3099,1324,230
3100,1324,228
3101,1326,223
3102,1326,232
3103,1326,231
3104,1326,229
3105,1326,231
3106,1324,230
3107,1324,232
3108,1324,230
3109,1324,232
3110,1324,232
3111,1324,233
3112,1324,232
3113,1324,235
3114,1326,230
3115,1326,230
3116,1326,232
3117,1326,235
3118,1326,233
3119,1326,230
3120,1326,231
3121,1326,228
3122,1326,231
3123,1326,231
3124,1326,230
3125,1326,229
3126,1326,227
3127,1326,227
3128,1326,229
3129,1326,229
3130,1326,234
3131,1326,234
3132,1326,229
3133,1326,229
3134,1326,227
3135,1326,229
3136,1326,229
3137,1326,229
3138,1326,232
3139,1326,231
3140,1326,232
3141,1326,231
3142,1326,233
3143,1326,227
3144,1326,224
3145,1328,230
3146,1328,227
3147,1328,226
3148,1328,230
3149,1328,234
3150,1328,232
3151,1330,230
3152,1330,231
3153,1330,232
3154,1330,232
3155,1330,227
3156,1330,232
3157,1330,231
3158,1330,230
3159,1330,229
3160,1330,229
3161,1330,228
3162,1330,228
3163,1330,227
3164,1330,228
3165,1330,230
3166,1330,234
3167,1332,234
3168,1332,235
3169,1332,235
3170,1332,234
3171,1332,234
3172,1332,231
3173,1332,230
3174,1332,230
3175,1332,231
3176,1332,231
3177,1334,230
3178,1334,230
3179,1334,234
3180,1334,232
3181,1334,234
3182,1334,231
3183,1334,230
3184,1334,229
3185,1334,230
3186,1334,230
3187,1336,229
